,ItemID,Options,Sentence,SentenceDef,SentenceID,UnitID,Word,WordDef,WordID,WordPhonetic,WordRomaji,WordTone,WordClass
12,2188997,"[{""Content"": ""[雨具]を身に着ける"", ""Remark"": ""穿雨具"", ""DefId"": 7954685, ""MixItems"": [""密室"", ""特権"", ""内側""], ""Right"": ""雨具"", ""SubType"": 4}, {""Content"": ""雨具"", ""Remark"": """", ""DefId"": 7954685, ""MixItems"": [""とっけん"", ""ひとどおり"", ""いなびかり""], ""Right"": ""あまぐ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""あまぐ"", ""DefId"": 7954685, ""MixItems"": [""闪电，闪光"", ""内侧，里面"", ""来往行人，人来人往""], ""Right"": ""雨具"", ""SubType"": 2}]",[雨具]を身に着ける,穿雨具,1372039,1,雨具,【名词】雨具,7954685,あまぐ,amagu,②,名词
13,2188998,"[{""Content"": ""稲光"", ""Remark"": """", ""DefId"": 7426718, ""MixItems"": [""ひとどおり"", ""あまぐ"", ""みっしつ""], ""Right"": ""いなびかり"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""いなびかり"", ""DefId"": 7426718, ""MixItems"": [""南北"", ""雨具"", ""来往行人，人来人往""], ""Right"": ""闪电，闪光"", ""SubType"": 2}, {""Content"": ""雷と[稲光]が入り交じる。"", ""Remark"": ""电闪雷鸣。"", ""DefId"": 7426718, ""MixItems"": [""雨具"", ""密室"", ""南北""], ""Right"": ""稲光"", ""SubType"": 4}]",雷と[稲光]が入り交じる。,电闪雷鸣。,10179101,1,稲光,【名词】闪电，闪光,7426718,いなびかり,inabikari,③,名词
14,2189016,"[{""Content"": ""大勢の趨く所に[順応]する。"", ""Remark"": ""顺应大势所趋。"", ""DefId"": 8865487, ""MixItems"": [""借金"", ""出費"", ""満腹""], ""Right"": ""順応"", ""SubType"": 4}, {""Content"": ""順応"", ""Remark"": """", ""DefId"": 8865487, ""MixItems"": [""しゅっぴ"", ""きばる"", ""しゃっきん""], ""Right"": ""じゅんのう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""じゅんのう"", ""DefId"": 8865487, ""MixItems"": [""吃饱"", ""借款"", ""失去资格；不称职""], ""Right"": ""顺应。适应"", ""SubType"": 2}]",大勢の趨く所に[順応]する。,顺应大势所趋。,1983160,1,順応,【名・自动词・サ变/三类】顺应。适应。,8865487,じゅんのう,zyunnnou,◎,名・自动词・サ变/三类
15,2188999,"[{""Content"": ""野菜にはビタミンが[豊富]に含まれている。"", ""Remark"": ""蔬菜中含有丰富的维他命。"", ""DefId"": 7426765, ""MixItems"": [""名誉"", ""確固"", ""孤独""], ""Right"": ""豊富"", ""SubType"": 4}, {""Content"": ""豊富"", ""Remark"": """", ""DefId"": 7426765, ""MixItems"": [""めいよ"", ""かっこ"", ""むしょうに""], ""Right"": ""ほうふ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ほうふ"", ""DefId"": 7426765, ""MixItems"": [""名誉；荣誉"", ""坚定不移，不可动摇"", ""很,非常,特别,极端""], ""Right"": ""丰富"", ""SubType"": 2}]",野菜にはビタミンが[豊富]に含まれている。,蔬菜中含有丰富的维他命。,1091638,2,豊富,【名・形容动词/ナ形容词】丰富,7426765,ほうふ,houfu,◎或①,名・形容动词/ナ形容词
16,2189001,"[{""Content"": ""[受験]では、その悔しいと思う心が大切なのだ。"", ""Remark"": ""在考试中，那份不甘心是很重要的。"", ""DefId"": 10213339, ""MixItems"": [""便乗"", ""圧勝"", ""拡充""], ""Right"": ""受験"", ""SubType"": 4}, {""Content"": ""受験"", ""Remark"": """", ""DefId"": 10213339, ""MixItems"": [""あっしょう"", ""かくじゅう"", ""みっせつ""], ""Right"": ""じゅけん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""じゅけん"", ""DefId"": 10213339, ""MixItems"": [""添上，附上"", ""就便搭乘；乘机，搭顺风车"", ""扩充（设备等）；扩大（规模等）""], ""Right"": ""报考，应试"", ""SubType"": 2}]",[受験]では、その悔しいと思う心が大切なのだ。,在考试中，那份不甘心是很重要的。,10169922,2,受験,【名・他动词・サ变/三类】报考，应试。,10213339,じゅけん,jukenn,◎,名・他动词・サ变/三类
17,2189002,"[{""Content"": ""[率直]に意見を言う。"", ""Remark"": ""坦率地陈述意见。"", ""DefId"": 7551151, ""MixItems"": [""孤独"", ""圧勝"", ""添付""], ""Right"": ""率直"", ""SubType"": 4}, {""Content"": ""率直"", ""Remark"": """", ""DefId"": 7551151, ""MixItems"": [""がんたん"", ""ひふ"", ""ほうふ""], ""Right"": ""そっちょく"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""そっちょく"", ""DefId"": 7551151, ""MixItems"": [""大胜，大捷，大败"", ""密切，关系密切；紧连"", ""就便搭乘；乘机，搭顺风车""], ""Right"": ""性格坦率，直率"", ""SubType"": 2}]",[率直]に意見を言う。,坦率地陈述意见。,1177614,2,率直,【形容动词/ナ形容词】性格坦率，直率,7551151,そっちょく,socchoku,◎,形容动词/ナ形容词
18,2189003,"[{""Content"": ""設備を[拡充]する。"", ""Remark"": ""扩充设备。"", ""DefId"": 7549781, ""MixItems"": [""圧勝"", ""受験"", ""相互""], ""Right"": ""拡充"", ""SubType"": 4}, {""Content"": ""拡充"", ""Remark"": """", ""DefId"": 7549781, ""MixItems"": [""じゅけん"", ""びんじょう"", ""てんぷ""], ""Right"": ""かくじゅう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""かくじゅう"", ""DefId"": 7549781, ""MixItems"": [""大胜，大捷，大败"", ""添上，附上"", ""密切，关系密切；紧连""], ""Right"": ""扩充（设备等）；扩大（规模等）"", ""SubType"": 2}]",設備を[拡充]する。,扩充设备。,1176177,2,拡充,【名・他动词・サ变/三类】扩充（设备等）；扩大（规模等）,7549781,かくじゅう,kakujuu,◎,名・他动词・サ变/三类
19,2189005,"[{""Content"": ""[貧富]の差が激しい。"", ""Remark"": ""贫富悬殊。"", ""DefId"": 10173861, ""MixItems"": [""相互"", ""皮膚"", ""元旦""], ""Right"": ""貧富"", ""SubType"": 4}, {""Content"": ""貧富"", ""Remark"": """", ""DefId"": 10173861, ""MixItems"": [""ひふ"", ""そうご"", ""がんたん""], ""Right"": ""ひんぷ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ひんぷ"", ""DefId"": 10173861, ""MixItems"": [""趣旨；宗旨"", ""皮肤"", ""相互；交替，交互""], ""Right"": ""贫富，穷人和富人"", ""SubType"": 2}]",[貧富]の差が激しい。,贫富悬殊。,916761,2,貧富,【名词】贫富，穷人和富人,10173861,ひんぷ,hinnpu,①,名词
20,2189006,"[{""Content"": ""この文章の[趣旨]はよくわからない。"", ""Remark"": ""这篇文章的主要内容不太明白。"", ""DefId"": 7426626, ""MixItems"": [""元旦"", ""皮膚"", ""相互""], ""Right"": ""趣旨"", ""SubType"": 4}, {""Content"": ""趣旨"", ""Remark"": """", ""DefId"": 7426626, ""MixItems"": [""ひふ"", ""そうご"", ""ひんぷ""], ""Right"": ""しゅし"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""しゅし"", ""DefId"": 7426626, ""MixItems"": [""贫富，穷人和富人"", ""元旦"", ""皮肤""], ""Right"": ""趣旨；宗旨"", ""SubType"": 2}]",この文章の[趣旨]はよくわからない。,这篇文章的主要内容不太明白。,1109081,2,趣旨,【名词】趣旨；宗旨,7426626,しゅし,shushi,①,名词
21,2189007,"[{""Content"": ""[孤独]に暮らす。"", ""Remark"": ""孤独地生活。"", ""DefId"": 7558090, ""MixItems"": [""拡充"", ""圧勝"", ""率直""], ""Right"": ""孤独"", ""SubType"": 4}, {""Content"": ""孤独"", ""Remark"": """", ""DefId"": 7558090, ""MixItems"": [""そっちょく"", ""ほうふ"", ""びんじょう""], ""Right"": ""こどく"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""こどく"", ""DefId"": 7558090, ""MixItems"": [""皮肤"", ""贫富，穷人和富人"", ""性格坦率，直率""], ""Right"": ""孤独，孤单"", ""SubType"": 2}]",[孤独]に暮らす。,孤独地生活。,1184721,2,孤独,【形容动词/ナ形容词】孤独，孤单,7558090,こどく,kodoku,◎,形容动词/ナ形容词
22,2189008,"[{""Content"": ""[元旦]おめでとうございます。"", ""Remark"": ""恭贺新年。"", ""DefId"": 7431869, ""MixItems"": [""相互"", ""皮膚"", ""趣旨""], ""Right"": ""元旦"", ""SubType"": 4}, {""Content"": ""元旦"", ""Remark"": """", ""DefId"": 7431869, ""MixItems"": [""ひんぷ"", ""ひふ"", ""しゅし""], ""Right"": ""がんたん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""がんたん"", ""DefId"": 7431869, ""MixItems"": [""相互；交替，交互"", ""贫富，穷人和富人"", ""趣旨；宗旨""], ""Right"": ""元旦"", ""SubType"": 2}]",[元旦]おめでとうございます。,恭贺新年。,1159326,2,元旦,【名词】元旦,7431869,がんたん,ganntann,◎,名词
23,2189009,"[{""Content"": ""[皮膚]が荒れている。"", ""Remark"": ""皮肤粗糙。"", ""DefId"": 7455883, ""MixItems"": [""貧富"", ""元旦"", ""趣旨""], ""Right"": ""皮膚"", ""SubType"": 4}, {""Content"": ""皮膚"", ""Remark"": """", ""DefId"": 7455883, ""MixItems"": [""そうご"", ""がんたん"", ""ひんぷ""], ""Right"": ""ひふ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ひふ"", ""DefId"": 7455883, ""MixItems"": [""趣旨；宗旨"", ""相互；交替，交互"", ""贫富，穷人和富人""], ""Right"": ""皮肤"", ""SubType"": 2}]",[皮膚]が荒れている。,皮肤粗糙。,1160087,2,皮膚,【名词】皮肤,7455883,ひふ,hifu,①或◎,名词
24,2189010,"[{""Content"": ""日本とアメリカは、経済的に[密接]な関係にある。"", ""Remark"": ""日本和美国在经济上有密切关系。"", ""DefId"": 7428871, ""MixItems"": [""圧勝"", ""添付"", ""率直""], ""Right"": ""密接"", ""SubType"": 4}, {""Content"": ""密接"", ""Remark"": """", ""DefId"": 7428871, ""MixItems"": [""あっしょう"", ""じゅけん"", ""びんじょう""], ""Right"": ""みっせつ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""みっせつ"", ""DefId"": 7428871, ""MixItems"": [""大胜，大捷，大败"", ""添上，附上"", ""扩充（设备等）；扩大（规模等）""], ""Right"": ""密切，关系密切；紧连"", ""SubType"": 2}]",日本とアメリカは、経済的に[密接]な関係にある。,日本和美国在经济上有密切关系。,1093544,2,密接,【名・形容动词/ナ形容词・自动词・サ变/三类】密切，关系密切；紧连,7428871,みっせつ,missetsu,◎,名・形容动词/ナ形容词・自动词・サ变/三类
25,2189011,"[{""Content"": ""今回表彰されましたことはじつに[名誉]なことです。"", ""Remark"": ""这次受表扬感到十分光荣。"", ""DefId"": 7429526, ""MixItems"": [""豊富"", ""皮膚"", ""受験""], ""Right"": ""名誉"", ""SubType"": 4}, {""Content"": ""名誉"", ""Remark"": """", ""DefId"": 7429526, ""MixItems"": [""ほうふ"", ""かっこ"", ""むしょうに""], ""Right"": ""めいよ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""めいよ"", ""DefId"": 7429526, ""MixItems"": [""丰富"", ""坚定不移，不可动摇"", ""很,非常,特别,极端""], ""Right"": ""名誉；荣誉"", ""SubType"": 2}]",今回表彰されましたことはじつに[名誉]なことです。,这次受表扬感到十分光荣。,1094153,2,名誉,【名・形容动词/ナ形容词】名誉；荣誉,7429526,めいよ,meiyo,①,名・形容动词/ナ形容词
26,2189012,"[{""Content"": ""圧勝"", ""Remark"": """", ""DefId"": 7569376, ""MixItems"": [""びんじょう"", ""かくじゅう"", ""てんぷ""], ""Right"": ""あっしょう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""あっしょう"", ""DefId"": 7569376, ""MixItems"": [""添上，附上"", ""就便搭乘；乘机，搭顺风车"", ""密切，关系密切；紧连""], ""Right"": ""大胜，大捷"", ""SubType"": 2}, {""Content"": ""ブラジルチームは日本チームに[圧勝]した。"", ""Remark"": ""巴西队大胜日本队。"", ""DefId"": 7569376, ""MixItems"": [""添付"", ""便乗"", ""密接""], ""Right"": ""圧勝"", ""SubType"": 4}]",ブラジルチームは日本チームに[圧勝]した。,巴西队大胜日本队。,10185247,2,圧勝,【名・自动词・サ变/三类】大胜，大捷,7569376,あっしょう,asshou,◎,名・自动词・サ变/三类
27,2189013,"[{""Content"": ""履歴書に写真を[添付]して出す。"", ""Remark"": ""附上照片提交简历。"", ""DefId"": 7459759, ""MixItems"": [""拡充"", ""圧勝"", ""便乗""], ""Right"": ""添付"", ""SubType"": 4}, {""Content"": ""添付"", ""Remark"": """", ""DefId"": 7459759, ""MixItems"": [""びんじょう"", ""あっしょう"", ""みっせつ""], ""Right"": ""てんぷ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""てんぷ"", ""DefId"": 7459759, ""MixItems"": [""密切，关系密切；紧连"", ""扩充（设备等）；扩大（规模等）"", ""大胜，大捷，大败""], ""Right"": ""添上，附上"", ""SubType"": 2}]",履歴書に写真を[添付]して出す。,附上照片提交简历。,1108845,2,添付,【名・他动词・サ变/三类】添上，附上,7459759,てんぷ,tennpu,①或◎,名・他动词・サ变/三类
28,2189014,"[{""Content"": ""友だちの車に[便乗]する"", ""Remark"": ""搭乘朋友的车"", ""DefId"": 7955374, ""MixItems"": [""圧勝"", ""添付"", ""受験""], ""Right"": ""便乗"", ""SubType"": 4}, {""Content"": ""便乗"", ""Remark"": """", ""DefId"": 7955374, ""MixItems"": [""じゅけん"", ""かくじゅう"", ""てんぷ""], ""Right"": ""びんじょう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""びんじょう"", ""DefId"": 7955374, ""MixItems"": [""扩充（设备等）；扩大（规模等）"", ""密切，关系密切；紧连"", ""大胜，大捷，大败""], ""Right"": ""就便搭乘；乘机，搭顺风车"", ""SubType"": 2}]",友だちの車に[便乗]する,搭乘朋友的车,1372810,2,便乗,【名・自动词・サ变/三类】就便搭乘；乘机，搭顺风车,7955374,びんじょう,binnjou,◎,名・自动词・サ变/三类
29,2189015,"[{""Content"": ""[相互]に助け合う。"", ""Remark"": ""相互帮助。"", ""DefId"": 7551680, ""MixItems"": [""趣旨"", ""皮膚"", ""貧富""], ""Right"": ""相互"", ""SubType"": 4}, {""Content"": ""相互"", ""Remark"": """", ""DefId"": 7551680, ""MixItems"": [""がんたん"", ""ひんぷ"", ""ひふ""], ""Right"": ""そうご"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""そうご"", ""DefId"": 7551680, ""MixItems"": [""皮肤"", ""趣旨；宗旨"", ""元旦""], ""Right"": ""相互；交替，交互"", ""SubType"": 2}]",[相互]に助け合う。,相互帮助。,1178112,2,相互,【名词】相互；交替，交互,7551680,そうご,sougo,①,名词
30,2189024,"[{""Content"": ""人間の[欲求]には限りがない。"", ""Remark"": ""人的欲望没有止境。"", ""DefId"": 7087334, ""MixItems"": [""むっと"", ""提起"", ""志願""], ""Right"": ""欲求"", ""SubType"": 4}, {""Content"": ""欲求"", ""Remark"": """", ""DefId"": 7087334, ""MixItems"": [""きどる"", ""ねんがん"", ""ていき""], ""Right"": ""よっきゅう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""よっきゅう"", ""DefId"": 7087334, ""MixItems"": [""报名，申请"", ""提出。提起"", ""多年的心愿，夙愿""], ""Right"": ""欲望，企求"", ""SubType"": 2}]",人間の[欲求]には限りがない。,人的欲望没有止境。,908587,3,欲求,【名・他动词・サ变/三类】欲望，企求,7087334,よっきゅう,yokkyuu,◎,名・他动词・サ变/三类
31,2189025,"[{""Content"": ""君の成功を[念願]している。"", ""Remark"": ""祝愿你成功。"", ""DefId"": 7955245, ""MixItems"": [""提起"", ""欲求"", ""志願""], ""Right"": ""念願"", ""SubType"": 4}, {""Content"": ""念願"", ""Remark"": """", ""DefId"": 7955245, ""MixItems"": [""しがん"", ""きどる"", ""よっきゅう""], ""Right"": ""ねんがん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ねんがん"", ""DefId"": 7955245, ""MixItems"": [""怒上心头；闷得慌"", ""装腔作势，装模作样"", ""报名，申请""], ""Right"": ""多年的心愿，夙愿"", ""SubType"": 2}]",君の成功を[念願]している。,祝愿你成功。,1372668,3,念願,【名・他动词・サ变/三类】多年的心愿，夙愿,7955245,ねんがん,nenngann,◎或③,名・他动词・サ变/三类
32,2189026,"[{""Content"": ""あの人はいつも[気難しい]顔をしている。"", ""Remark"": ""那个人老是板着脸。"", ""DefId"": 8865591, ""MixItems"": [""潔い"", ""清い"", ""欲求""], ""Right"": ""気難しい"", ""SubType"": 4}, {""Content"": ""気難しい"", ""Remark"": """", ""DefId"": 8865591, ""MixItems"": [""よっきゅう"", ""ていき"", ""かたくな""], ""Right"": ""きむずかしい"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""きむずかしい"", ""DefId"": 8865591, ""MixItems"": [""报名，申请"", ""缺点"", ""声望，受欢迎""], ""Right"": ""不好侍候的。好挑剔的。难以取悦的"", ""SubType"": 2}]",あの人はいつも[気難しい]顔をしている。,那个人老是板着脸。,1983272,3,気難しい,【形容词/イ形容词】不好侍候的。好挑剔的。难以取悦的。,8865591,きむずかしい,kimuzukasii,◎或⑤,形容词/イ形容词
33,2189027,"[{""Content"": ""彼はいつも[気取った]しゃべり方をする。"", ""Remark"": ""他总是装腔作势地说话。"", ""DefId"": 10063672, ""MixItems"": [""人気"", ""念願"", ""気難しい""], ""Right"": ""気取った"", ""SubType"": 4}, {""Content"": ""気取る"", ""Remark"": """", ""DefId"": 10063672, ""MixItems"": [""ねんがん"", ""ていき"", ""しがん""], ""Right"": ""きどる"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""きどる"", ""DefId"": 10063672, ""MixItems"": [""报名，申请"", ""怒上心头；闷得慌"", ""多年的心愿，夙愿""], ""Right"": ""装腔作势，装模作样"", ""SubType"": 2}]",彼はいつも[気取った]しゃべり方をする。,他总是装腔作势地说话。,10043429,3,気取る,【他动词・五段/一类】装腔作势，装模作样,10063672,きどる,kidoru,◎,他动词・五段/一类
