,ItemID,Options,Sentence,SentenceDef,SentenceID,UnitID,Word,WordDef,WordID,WordPhonetic,WordRomaji,WordTone,WordClass
14,1867150,"[{""Content"": ""[そんなに]教えたのに、まだ分かりませんの。"", ""Remark"": ""都教到那份儿上了，怎么还不懂啊。"", ""DefId"": 7497470, ""MixItems"": [""とうとう"", ""両方"", ""もし""], ""Right"": ""そんなに"", ""SubType"": 4}, {""Content"": ""そんなに"", ""Remark"": """", ""DefId"": 7497470, ""MixItems"": [""很，相当，非常"", ""很好；足够；相当；蛮好"", ""徒劳，无用；（用于禁止）不行，不可以；（人物）不够格，坏；不起作用，不顶用，报废""], ""Right"": ""那样，那般；不那么……"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""そんなに"", ""DefId"": 7497470, ""MixItems"": [""（不愿意看到的事情）终于"", ""很，相当，非常"", ""很好；足够；相当；蛮好""], ""Right"": ""那样，那般；不那么……"", ""SubType"": 2}]",[そんなに]教えたのに、まだ分かりませんの。,都教到那份儿上了，怎么还不懂啊。,1137017,2,そんなに,【副词】那样，那般；不那么……,7497470,そんなに,sonnnani,◎,副词
15,1867151,"[{""Content"": ""[両方]とも私のものです。"", ""Remark"": ""两个都是我的。"", ""DefId"": 8850993, ""MixItems"": [""掲示板"", ""多く"", ""カレーライス""], ""Right"": ""両方"", ""SubType"": 4}, {""Content"": ""両方"", ""Remark"": """", ""DefId"": 8850993, ""MixItems"": [""あお"", ""おおく"", ""りょうて""], ""Right"": ""りょうほう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""りょうほう"", ""DefId"": 8850993, ""MixItems"": [""青，绿"", ""两手，双手"", ""布告栏，公示栏，公告栏""], ""Right"": ""两方。双方。两者"", ""SubType"": 2}]",[両方]とも私のものです。,两个都是我的。,1964416,2,両方,【名词】两方。双方。两者。,8850993,りょうほう,ryouhou,③或◎,名词
16,1867152,"[{""Content"": ""この知らせを[掲示板]に貼ります。"", ""Remark"": ""把这个通知贴在布告栏里。"", ""DefId"": 7497292, ""MixItems"": [""原因"", ""両方"", ""多く""], ""Right"": ""掲示板"", ""SubType"": 4}, {""Content"": ""掲示板"", ""Remark"": """", ""DefId"": 7497292, ""MixItems"": [""あお"", ""げんいん"", ""おおく""], ""Right"": ""けいじばん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""けいじばん"", ""DefId"": 7497292, ""MixItems"": [""两手，双手"", ""两方。双方。两者"", ""咖哩饭""], ""Right"": ""布告栏，公示栏，公告栏"", ""SubType"": 2}]",この知らせを[掲示板]に貼ります。,把这个通知贴在布告栏里。,1135883,2,掲示板,【名词】布告栏，公示栏，公告栏,7497292,けいじばん,keijibann,◎,名词
17,1867153,"[{""Content"": ""[カレーライス]が食べたいです。"", ""Remark"": ""我想吃咖喱饭。"", ""DefId"": 10182919, ""MixItems"": [""両方"", ""掲示板"", ""青""], ""Right"": ""カレーライス"", ""SubType"": 4}, {""Content"": ""カレーライス"", ""Remark"": """", ""DefId"": 10182919, ""MixItems"": [""（事件发生的）原因，起因"", ""两方。双方。两者"", ""两手，双手""], ""Right"": ""咖哩饭"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""カレーライス"", ""DefId"": 10182919, ""MixItems"": [""两方。双方。两者"", ""青，绿"", ""（事件发生的）原因，起因""], ""Right"": ""咖哩饭"", ""SubType"": 2}]",[カレーライス]が食べたいです。,我想吃咖喱饭。,10130866,2,カレーライス,【名词】咖哩饭,10182919,カレーライス,kareeraisu,④,名词
18,1867154,"[{""Content"": ""失敗の[原因]が分かりません。"", ""Remark"": ""失败的原因不明。"", ""DefId"": 7497302, ""MixItems"": [""両方"", ""両手"", ""青""], ""Right"": ""原因"", ""SubType"": 4}, {""Content"": ""原因"", ""Remark"": """", ""DefId"": 7497302, ""MixItems"": [""りょうて"", ""けいじばん"", ""りょうほう""], ""Right"": ""げんいん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""げんいん"", ""DefId"": 7497302, ""MixItems"": [""两方。双方。两者"", ""青，绿"", ""两手，双手""], ""Right"": ""（事件发生的）原因，起因"", ""SubType"": 2}]",失敗の[原因]が分かりません。,失败的原因不明。,1136964,2,原因,【名词】（事件发生的）原因，起因,7497302,げんいん,genninn,◎,名词
19,1867155,"[{""Content"": ""[両手]を挙げます。"", ""Remark"": ""举起双手。"", ""DefId"": 7497982, ""MixItems"": [""多く"", ""青"", ""原因""], ""Right"": ""両手"", ""SubType"": 4}, {""Content"": ""両手"", ""Remark"": """", ""DefId"": 7497982, ""MixItems"": [""おおく"", ""りょうほう"", ""あお""], ""Right"": ""りょうて"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""りょうて"", ""DefId"": 7497982, ""MixItems"": [""咖哩饭"", ""青，绿"", ""多半，大部分，大都""], ""Right"": ""两手，双手"", ""SubType"": 2}]",[両手]を挙げます。,举起双手。,1136689,2,両手,【名词】两手，双手,7497982,りょうて,ryoute,◎,名词
20,2226382,"[{""Content"": ""急に雨が[降り出し]ました。"", ""Remark"": ""突然下起雨来。"", ""DefId"": 7497817, ""MixItems"": [""ショップ"", ""残す"", ""海老""], ""Right"": ""降り出し"", ""SubType"": 4}, {""Content"": ""降り出す"", ""Remark"": """", ""DefId"": 7497817, ""MixItems"": [""みせる"", ""れんらく"", ""なおる""], ""Right"": ""ふりだす"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ふりだす"", ""DefId"": 7497817, ""MixItems"": [""给...看;显示"", ""种植（植物）"", ""生病住院""], ""Right"": ""开始下雨"", ""SubType"": 2}]",急に雨が[降り出し]ました。,突然下起雨来。,1137393,3,降り出す,【自动词・五段/一类】开始下雨,7497817,ふりだす,huridasu,③或◎,自动词・五段/一类
21,1867156,"[{""Content"": ""花を育てるのは私の[楽しみ]です。"", ""Remark"": ""养花是我的乐趣。"", ""DefId"": 7497594, ""MixItems"": [""若者"", ""海老"", ""ローマ字""], ""Right"": ""楽しみ"", ""SubType"": 4}, {""Content"": ""楽しみ"", ""Remark"": """", ""DefId"": 7497594, ""MixItems"": [""えび"", ""みずいろ"", ""ローマじ""], ""Right"": ""たのしみ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""たのしみ"", ""DefId"": 7497594, ""MixItems"": [""（日语）罗马字"", ""年轻人"", ""淡蓝色""], ""Right"": ""乐趣，消遣，爱好，兴趣；期盼，期待"", ""SubType"": 2}]",花を育てるのは私の[楽しみ]です。,养花是我的乐趣。,1136240,3,楽しみ,【名词】乐趣，消遣，爱好，兴趣；期盼，期待,7497594,たのしみ,tanoshimi,③或④或◎,名词
22,1867157,"[{""Content"": ""李さんに家族の写真を[見せました]。"", ""Remark"": ""给小李看了家人的照片。"", ""DefId"": 10233951, ""MixItems"": [""海老"", ""うさぎ"", ""楽しみ""], ""Right"": ""見せました"", ""SubType"": 4}, {""Content"": ""見せる"", ""Remark"": """", ""DefId"": 10233951, ""MixItems"": [""れんらく"", ""ふりだす"", ""なおる""], ""Right"": ""みせる"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""みせる"", ""DefId"": 10233951, ""MixItems"": [""开始下雨"", ""种植（植物）"", ""生病住院""], ""Right"": "" 给...看;显示"", ""SubType"": 2}]",李さんに家族の写真を[見せました]。,给小李看了家人的照片。,10177729,3,見せる,【他动词・一段/二类】 给...看;显示,10233951,みせる,miseru,②,他动词・一段/二类
23,1867158,"[{""Content"": ""[若者]が好きな本"", ""Remark"": ""年轻人喜欢的书"", ""DefId"": 7456440, ""MixItems"": [""ローマ字"", ""メニュー"", ""うさぎ""], ""Right"": ""若者"", ""SubType"": 4}, {""Content"": ""若者"", ""Remark"": """", ""DefId"": 7456440, ""MixItems"": [""えび"", ""たのしみ"", ""みずいろ""], ""Right"": ""わかもの"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""わかもの"", ""DefId"": 7456440, ""MixItems"": [""淡蓝色"", ""（日语）罗马字"", ""【仏】menu；（主要指西餐的）菜单，菜谱；膳食品种""], ""Right"": ""年轻人"", ""SubType"": 2}]",[若者]が好きな本,年轻人喜欢的书,1137458,3,若者,【名词】年轻人,7456440,わかもの,wakamono,◎,名词
24,1867159,"[{""Content"": ""[水色]の洋服"", ""Remark"": ""浅蓝色的西服"", ""DefId"": 7497905, ""MixItems"": [""楽しみ"", ""メニュー"", ""うさぎ""], ""Right"": ""水色"", ""SubType"": 4}, {""Content"": ""水色"", ""Remark"": """", ""DefId"": 7497905, ""MixItems"": [""わかもの"", ""えび"", ""ローマじ""], ""Right"": ""みずいろ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""みずいろ"", ""DefId"": 7497905, ""MixItems"": [""年轻人"", ""【仏】menu；（主要指西餐的）菜单，菜谱；膳食品种"", ""乐趣，消遣，爱好，兴趣；期盼，期待""], ""Right"": ""淡蓝色"", ""SubType"": 2}]",[水色]の洋服,浅蓝色的西服,1137425,3,水色,【名词】淡蓝色,7497905,みずいろ,mizuiro,◎,名词
25,1867161,"[{""Content"": ""[ローマ字]を習います。"", ""Remark"": ""学习罗马字。"", ""DefId"": 7497995, ""MixItems"": [""若者"", ""海老"", ""うさぎ""], ""Right"": ""ローマ字"", ""SubType"": 4}, {""Content"": ""ローマ字"", ""Remark"": """", ""DefId"": 7497995, ""MixItems"": [""たのしみ"", ""わかもの"", ""えび""], ""Right"": ""ローマじ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ローマじ"", ""DefId"": 7497995, ""MixItems"": [""年轻人"", ""虾"", ""淡蓝色""], ""Right"": ""（日语）罗马字"", ""SubType"": 2}]",[ローマ字]を習います。,学习罗马字。,1137459,3,ローマ字,【名词】（日语）罗马字,7497995,ローマじ,roomaji,③或◎,名词
26,1867162,"[{""Content"": ""[えび]の天ぷらを食べます。"", ""Remark"": ""吃油炸虾。"", ""DefId"": 7497052, ""MixItems"": [""水色"", ""ずっと"", ""太陽""], ""Right"": ""えび"", ""SubType"": 4}, {""Content"": ""海老"", ""Remark"": """", ""DefId"": 7497052, ""MixItems"": [""ローマじ"", ""わかもの"", ""たのしみ""], ""Right"": ""えび"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""えび"", ""DefId"": 7497052, ""MixItems"": [""【仏】menu；（主要指西餐的）菜单，菜谱；膳食品种"", ""淡蓝色"", ""年轻人""], ""Right"": ""虾"", ""SubType"": 2}]",[えび]の天ぷらを食べます。,吃油炸虾。,1135606,3,海老,【名词】虾,7497052,えび,ebi,◎,名词
27,1867164,"[{""Content"": ""メールで彼と[連絡]しています。"", ""Remark"": ""通过邮件与他保持联系。"", ""DefId"": 7497994, ""MixItems"": [""ローマ字"", ""降り出す"", ""直る""], ""Right"": ""連絡"", ""SubType"": 4}, {""Content"": ""連絡"", ""Remark"": """", ""DefId"": 7497994, ""MixItems"": [""みせる"", ""ふりだす"", ""なおる""], ""Right"": ""れんらく"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""れんらく"", ""DefId"": 7497994, ""MixItems"": [""给...看;显示"", ""开始下雨"", ""种植（植物）""], ""Right"": ""通知，通报，信息；（通过通信手段等彼此保持）联系，联络；（一方告知另一方相关信息）传达，告知，报告"", ""SubType"": 2}]",メールで彼と[連絡]しています。,通过邮件与他保持联系。,1137460,3,連絡,【名・自他・サ变/三类】通知，通报，信息；（通过通信手段等彼此保持）联系，联络；（一方告知另一方相关信息）传达，告知，报告,7497994,れんらく,rennraku,◎,名・自他・サ变/三类
28,1867165,"[{""Content"": ""[メニュー]を見て注文します。"", ""Remark"": ""看菜单点菜。"", ""DefId"": 7497953, ""MixItems"": [""海老"", ""水色"", ""ローマ字""], ""Right"": ""メニュー"", ""SubType"": 4}, {""Content"": ""メニュー"", ""Remark"": """", ""DefId"": 7497953, ""MixItems"": [""淡蓝色"", ""（日语）罗马字"", ""乐趣，消遣，爱好，兴趣；期盼，期待""], ""Right"": ""【仏】menu；（主要指西餐的）菜单，菜谱；膳食品种"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""メニュー"", ""DefId"": 7497953, ""MixItems"": [""年轻人"", ""乐趣，消遣，爱好，兴趣；期盼，期待"", ""（日语）罗马字""], ""Right"": ""【仏】menu；（主要指西餐的）菜单，菜谱；膳食品种"", ""SubType"": 2}]",[メニュー]を見て注文します。,看菜单点菜。,1136656,3,メニュー,【名词】【仏】menu；（主要指西餐的）菜单，菜谱；膳食品种,7497953,メニュー,menyuu,①,名词
29,1867166,"[{""Content"": ""木を[植え]ます。"", ""Remark"": ""植树。"", ""DefId"": 7497225, ""MixItems"": [""散歩道"", ""自動販売機"", ""出勤""], ""Right"": ""植え"", ""SubType"": 4}, {""Content"": ""植える"", ""Remark"": """", ""DefId"": 7497225, ""MixItems"": [""にゅういん"", ""せいこう"", ""れんらく""], ""Right"": ""うえる"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""うえる"", ""DefId"": 7497225, ""MixItems"": [""生病住院"", ""成功"", ""开始下雨""], ""Right"": ""种植（植物）"", ""SubType"": 2}]",木を[植え]ます。,植树。,1135804,4,植える,【他动词・一段/二类】种植（植物）,7497225,うえる,ueru,◎,他动词・一段/二类
30,1867167,"[{""Content"": ""[自動販売機]でたばこを買います。"", ""Remark"": ""在自动售货机购买烟。"", ""DefId"": 7447068, ""MixItems"": [""顔"", ""大通り"", ""朝夕""], ""Right"": ""自動販売機"", ""SubType"": 4}, {""Content"": ""自動販売機"", ""Remark"": """", ""DefId"": 7447068, ""MixItems"": [""しぜん"", ""かお"", ""おおどおり""], ""Right"": ""じどうはんばいき"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""じどうはんばいき"", ""DefId"": 7447068, ""MixItems"": [""（孙儿和孙女）孙子"", ""早上和晚上，早晚"", ""【英】videocamera；摄像机""], ""Right"": ""自动售货机"", ""SubType"": 2}]",[自動販売機]でたばこを買います。,在自动售货机购买烟。,1136998,4,自動販売機,【名词】自动售货机,7447068,じどうはんばいき,jidouhannbaiki,⑥,名词
31,1867168,"[{""Content"": ""母が退院して次の日に今度は父が[入院]しました。"", ""Remark"": ""妈妈出院的第二天，爸爸住院了。"", ""DefId"": 7497714, ""MixItems"": [""自然"", ""成功"", ""降り出す""], ""Right"": ""入院"", ""SubType"": 4}, {""Content"": ""入院"", ""Remark"": """", ""DefId"": 7497714, ""MixItems"": [""うえる"", ""せいこう"", ""れんらく""], ""Right"": ""にゅういん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""にゅういん"", ""DefId"": 7497714, ""MixItems"": [""种植（植物）"", ""成功"", ""开始下雨""], ""Right"": ""生病住院"", ""SubType"": 2}]",母が退院して次の日に今度は父が[入院]しました。,妈妈出院的第二天，爸爸住院了。,1136375,4,入院,【名・自动词・サ变/三类】生病住院,7497714,にゅういん,nyuuinn,◎,名・自动词・サ变/三类
32,1867169,"[{""Content"": ""暗い[顔]をします。"", ""Remark"": ""阴沉着脸。"", ""DefId"": 7497107, ""MixItems"": [""朝夕"", ""大通り"", ""自動販売機""], ""Right"": ""顔"", ""SubType"": 4}, {""Content"": ""顔"", ""Remark"": """", ""DefId"": 7497107, ""MixItems"": [""じどうはんばいき"", ""あさゆう"", ""まご""], ""Right"": ""かお"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""かお"", ""DefId"": 7497107, ""MixItems"": [""自动售货机"", ""（孙儿和孙女）孙子"", ""（城市里的）大道，大马路，大街""], ""Right"": ""表情，神色，面色"", ""SubType"": 2}]",暗い[顔]をします。,阴沉着脸。,1135667,4,顔,【名词】表情，神色，面色,7497107,かお,kao,◎,名词
33,1867170,"[{""Content"": ""[孫]が生まれてうれしいです。"", ""Remark"": ""孙子出生了，很开心。"", ""DefId"": 7497895, ""MixItems"": [""朝夕"", ""自動販売機"", ""自然""], ""Right"": ""孫"", ""SubType"": 4}, {""Content"": ""孫"", ""Remark"": """", ""DefId"": 7497895, ""MixItems"": [""かお"", ""おおどおり"", ""じどうはんばいき""], ""Right"": ""まご"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""まご"", ""DefId"": 7497895, ""MixItems"": [""大自然，自然界；（未经人工加工过的）天然"", ""（城市里的）大道，大马路，大街"", ""早上和晚上，早晚""], ""Right"": ""（孙儿和孙女）孙子"", ""SubType"": 2}]",[孫]が生まれてうれしいです。,孙子出生了，很开心。,1136585,4,孫,【名词】（孙儿和孙女）孙子,7497895,まご,mago,②,名词
