,ItemID,Options,Sentence,SentenceDef,SentenceID,UnitID,Word,WordDef,WordID,WordPhonetic,WordRomaji,WordTone,WordClass
20,1866029,"[{""Content"": ""先生への[メール]はまだ書いていません。"", ""Remark"": ""给老师的电子邮件还没写。"", ""DefId"": 7485144, ""MixItems"": [""動物園"", ""十"", ""学生""], ""Right"": ""メール"", ""SubType"": 4}, {""Content"": ""メール"", ""Remark"": """", ""DefId"": 7485144, ""MixItems"": [""动物园"", ""（泛指）学生；（特指）大学生"", ""十个；十岁""], ""Right"": ""【英】mail；电子邮件"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""メール"", ""DefId"": 7485144, ""MixItems"": [""（同胞）弟弟"", ""动物园"", ""照相机""], ""Right"": ""【英】mail；电子邮件"", ""SubType"": 2}]",先生への[メール]はまだ書いていません。,给老师的电子邮件还没写。,1125706,3,メール,【名词】【英】mail；电子邮件,7485144,メール,meeru,①或◎,名词
21,1866030,"[{""Content"": ""[おとうと]はまだ学生です。"", ""Remark"": ""我弟弟还是个学生。"", ""DefId"": 7484777, ""MixItems"": [""それ"", ""外国語"", ""イーメール""], ""Right"": ""おとうと"", ""SubType"": 4}, {""Content"": ""弟"", ""Remark"": """", ""DefId"": 7484777, ""MixItems"": [""がいこくご"", ""どうぶつえん"", ""がくせい""], ""Right"": ""おとうと"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""おとうと"", ""DefId"": 7484777, ""MixItems"": [""十个；十岁"", ""动物园"", ""（泛指）学生；（特指）大学生""], ""Right"": ""（同胞）弟弟"", ""SubType"": 2}]",[おとうと]はまだ学生です。,我弟弟还是个学生。,1125870,3,弟,【名词】（同胞）弟弟,7484777,おとうと,otouto,④,名词
22,1866031,"[{""Content"": ""東京は[にぎやか]なところです。"", ""Remark"": ""东京是一个繁华都市。"", ""DefId"": 7485059, ""MixItems"": [""学生"", ""外国語"", ""十""], ""Right"": ""にぎやか"", ""SubType"": 4}, {""Content"": ""にぎやか"", ""Remark"": """", ""DefId"": 7485059, ""MixItems"": [""带着某人（或宠物）前往某地"", ""动物园"", ""外语""], ""Right"": ""热闹的；繁华的；性格开朗的"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""にぎやか"", ""DefId"": 7485059, ""MixItems"": [""弱，不强烈；身体不健壮"", ""动物园"", ""（同胞）弟弟""], ""Right"": ""热闹的；繁华的；性格开朗的"", ""SubType"": 2}]",東京は[にぎやか]なところです。,东京是一个繁华都市。,1125602,3,にぎやか,【形容动词/ナ形容词】热闹的；繁华的；性格开朗的,7485059,にぎやか,nigiyaka,②,形容动词/ナ形容词
23,1866032,"[{""Content"": ""動物園"", ""Remark"": """", ""DefId"": 7430767, ""MixItems"": [""おとうと"", ""がくせい"", ""がいこくご""], ""Right"": ""どうぶつえん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""どうぶつえん"", ""DefId"": 7430767, ""MixItems"": [""（同胞）弟弟"", ""十个；十岁"", ""照相机""], ""Right"": ""动物园"", ""SubType"": 2}, {""Content"": ""今週の日曜日、一緒に[動物園]へ行きましょう。"", ""Remark"": ""这周日一起去动物园吧。"", ""DefId"": 7430767, ""MixItems"": [""外国語"", ""学生"", ""メール""], ""Right"": ""動物園"", ""SubType"": 4}]",今週の日曜日、一緒に[動物園]へ行きましょう。,这周日一起去动物园吧。,1704131,3,動物園,【名词】动物园,7430767,どうぶつえん,doubutsuenn,④,名词
24,1866033,"[{""Content"": ""[カメラ]で写真を撮ります。"", ""Remark"": ""用相机拍照片。"", ""DefId"": 7431442, ""MixItems"": [""十"", ""動物園"", ""学生""], ""Right"": ""カメラ"", ""SubType"": 4}, {""Content"": ""カメラ"", ""Remark"": """", ""DefId"": 7431442, ""MixItems"": [""动物园"", ""（同胞）弟弟"", ""（泛指）学生；（特指）大学生""], ""Right"": ""照相机"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""カメラ"", ""DefId"": 7431442, ""MixItems"": [""（同胞）弟弟"", ""动物园"", ""十个；十岁""], ""Right"": ""照相机"", ""SubType"": 2}]",[カメラ]で写真を撮ります。,用相机拍照片。,1125722,3,カメラ,【名词】照相机,7431442,カメラ,kamera,①,名词
25,1866034,"[{""Content"": ""[外国語]を勉強します。"", ""Remark"": ""学外语。"", ""DefId"": 7431463, ""MixItems"": [""十"", ""学生"", ""弟""], ""Right"": ""外国語"", ""SubType"": 4}, {""Content"": ""外国語"", ""Remark"": """", ""DefId"": 7431463, ""MixItems"": [""とお"", ""おとうと"", ""がくせい""], ""Right"": ""がいこくご"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""がいこくご"", ""DefId"": 7431463, ""MixItems"": [""动物园"", ""照相机"", ""（泛指）学生；（特指）大学生""], ""Right"": ""外语"", ""SubType"": 2}]",[外国語]を勉強します。,学外语。,1125520,3,外国語,【名词】外语,7431463,がいこくご,gaikokugo,◎,名词
26,1866035,"[{""Content"": ""中国の[学生]はよく勉強しますね。"", ""Remark"": ""中国的学生学习真勤奋啊。"", ""DefId"": 7485035, ""MixItems"": [""弟"", ""メール"", ""動物園""], ""Right"": ""学生"", ""SubType"": 4}, {""Content"": ""学生"", ""Remark"": """", ""DefId"": 7485035, ""MixItems"": [""おとうと"", ""とお"", ""がいこくご""], ""Right"": ""がくせい"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""がくせい"", ""DefId"": 7485035, ""MixItems"": [""照相机"", ""（同胞）弟弟"", ""动物园""], ""Right"": ""（泛指）学生；（特指）大学生"", ""SubType"": 2}]",中国の[学生]はよく勉強しますね。,中国的学生学习真勤奋啊。,1125575,3,学生,【名词】（泛指）学生；（特指）大学生,7485035,がくせい,gakusei,◎,名词
27,1866036,"[{""Content"": ""妹を[連れて]パーティーに行きます。"", ""Remark"": ""带着妹妹去参加派对。"", ""DefId"": 7488123, ""MixItems"": [""台所"", ""丸い"", ""学生""], ""Right"": ""連れて"", ""SubType"": 4}, {""Content"": ""連れる"", ""Remark"": """", ""DefId"": 7488123, ""MixItems"": [""はめる"", ""すく"", ""じゅぎょう""], ""Right"": ""つれる"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""つれる"", ""DefId"": 7488123, ""MixItems"": [""使…陷入"", ""不着急，慢慢来；宽裕"", ""肚子饿""], ""Right"": ""带着某人（或宠物）前往某地"", ""SubType"": 2}]",妹を[連れて]パーティーに行きます。,带着妹妹去参加派对。,1128501,3,連れる,【他动词・一段/二类】带着某人（或宠物）前往某地,7488123,つれる,tsureru,◎,他动词・一段/二类
28,1866037,"[{""Content"": ""[弱い]風"", ""Remark"": ""微风"", ""DefId"": 7488158, ""MixItems"": [""連れる"", ""学生"", ""外国語""], ""Right"": ""弱い"", ""SubType"": 4}, {""Content"": ""弱い"", ""Remark"": """", ""DefId"": 7488158, ""MixItems"": [""がくせい"", ""どうぶつえん"", ""おとうと""], ""Right"": ""よわい"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""よわい"", ""DefId"": 7488158, ""MixItems"": [""（同胞）弟弟"", ""动物园"", ""（泛指）学生；（特指）大学生""], ""Right"": ""弱，不强烈；身体不健壮"", ""SubType"": 2}]",[弱い]風,微风,1128733,3,弱い,【形容词/イ形容词】弱，不强烈；身体不健壮,7488158,よわい,yowai,②,形容词/イ形容词
29,1866039,"[{""Content"": ""私はビールで[結構]です。"", ""Remark"": ""我喝啤酒就可以了。"", ""DefId"": 7484749, ""MixItems"": [""トイレ"", ""きれい"", ""豆腐""], ""Right"": ""結構"", ""SubType"": 4}, {""Content"": ""結構"", ""Remark"": """", ""DefId"": 7484749, ""MixItems"": [""おくさま"", ""まいばん"", ""とうふ""], ""Right"": ""けっこう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""けっこう"", ""DefId"": 7484749, ""MixItems"": [""（敬意略高）太太，夫人"", ""豆腐"", ""【英】tomato；番茄，西红柿""], ""Right"": ""足够了，令人满意的；不要了"", ""SubType"": 2}]",私はビールで[結構]です。,我喝啤酒就可以了。,1125239,4,結構,【形容动词/ナ形容词】足够了，令人满意的；不要了,7484749,けっこう,kekkou,①,形容动词/ナ形容词
30,1866040,"[{""Content"": ""三時から三時半までは[お休み]時間です。"", ""Remark"": ""从三点到三点半是休息时间。"", ""DefId"": 7484893, ""MixItems"": [""豆腐"", ""兄"", ""奥さま""], ""Right"": ""お休み"", ""SubType"": 4}, {""Content"": ""お休み"", ""Remark"": """", ""DefId"": 7484893, ""MixItems"": [""おくさま"", ""まいばん"", ""とうふ""], ""Right"": ""おやすみ"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""おやすみ"", ""DefId"": 7484893, ""MixItems"": [""豆腐"", ""哥哥，兄长"", ""【英】toilet；厕所，卫生间""], ""Right"": ""（礼貌说法）休息；休假日；睡觉，就寝"", ""SubType"": 2}]",三時から三時半までは[お休み]時間です。,从三点到三点半是休息时间。,1125879,4,お休み,【名词】（礼貌说法）休息；休假日；睡觉，就寝,7484893,おやすみ,oyasumi,◎,名词
31,1866041,"[{""Content"": ""[きれい]な人"", ""Remark"": ""漂亮的人"", ""DefId"": 7484746, ""MixItems"": [""結構"", ""豆腐"", ""トイレ""], ""Right"": ""きれい"", ""SubType"": 4}, {""Content"": ""きれい"", ""Remark"": """", ""DefId"": 7484746, ""MixItems"": [""哥哥，兄长"", ""足够了，令人满意的；不要了"", ""（礼貌说法）休息；休假日；睡觉，就寝""], ""Right"": ""漂亮；干净；（本领等）高明"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""きれい"", ""DefId"": 7484746, ""MixItems"": [""每晚，每天晚上"", ""【英】toilet；厕所，卫生间"", ""（敬意略高）太太，夫人""], ""Right"": ""漂亮；干净；（本领等）高明"", ""SubType"": 2}]",[きれい]な人,漂亮的人,1128066,4,きれい,【形容动词/ナ形容词】漂亮；干净；（本领等）高明,7484746,きれい,kirei,①,形容动词/ナ形容词
32,1866042,"[{""Content"": ""[奥さま]、お元気ですか。"", ""Remark"": ""太太，您好吗？"", ""DefId"": 7485085, ""MixItems"": [""豆腐"", ""トマト"", ""兄""], ""Right"": ""奥さま"", ""SubType"": 4}, {""Content"": ""奥さま"", ""Remark"": """", ""DefId"": 7485085, ""MixItems"": [""まいばん"", ""とうふ"", ""あに""], ""Right"": ""おくさま"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""おくさま"", ""DefId"": 7485085, ""MixItems"": [""每晚，每天晚上"", ""（礼貌说法）休息；休假日；睡觉，就寝"", ""【英】toilet；厕所，卫生间""], ""Right"": ""（敬意略高）太太，夫人"", ""SubType"": 2}]",[奥さま]、お元気ですか。,太太，您好吗？,1125630,4,奥さま,【名词】（敬意略高）太太，夫人,7485085,おくさま,okusama,①,名词
